Id,SalePrice
1825,139215.2385100045
1826,111695.99325526843
1827,103363.07307204114
1828,135511.96793614997
1829,123096.35291260938
1830,140786.6991031856
1831,135079.67336978717
1832,80852.93550083278
1833,142405.27711389933
1834,118427.53678581896
1835,116849.37090761037
1836,127534.60562244021
1837,92373.49732902713
1838,125218.34109896593
1839,116496.96051475526
1840,132237.09295681518
1841,125514.45890996544
1842,93184.59944683302
1843,131630.10454507015
1844,135785.9846273472
1845,144085.74415134056
1846,158035.34583379608
1847,173315.56776733493
1848,60511.13633726595
1849,109887.16659261346
1850,115134.5025816702
1851,145455.8485886269
1852,125129.68858345212
1853,121173.07293437877
1854,160197.322937595
1855,146499.73111607588
1856,224208.03732675957
1857,134480.53423092017
1858,137555.45351171304
1859,115221.42787614318
1860,153256.93028204757
1861,116020.36472867237
1862,328068.50093852845
1863,311871.2206775233
1864,311892.3230414225
1865,322577.37967214925
1866,298889.53448303475
1867,222288.85453310565
1868,285804.84296519717
1869,206172.26538903354
1870,223001.79942020372
1871,231906.50673472416
1872,172721.98478088988
1873,250017.37260647852
1874,150893.20021320804
1875,191539.99566400817
1876,200186.60871113077
1877,209607.39104680982
1878,194404.15684465208
1879,128443.13506825335
1880,133523.8933545029
1881,259208.70916396764
1882,237914.81658257206
1883,185315.95485745204
1884,203253.60531250344
1885,204901.92002620077
1886,265869.4682318758
1887,218016.33306292928
1888,277738.22281653434
1889,168776.24184131646
1890,104852.30423852253
1891,112984.59954376164
1892,99849.80643559614
1893,125622.16625782232
1894,121015.21296918872
1895,126714.94748261485
1896,123309.97314758359
1897,121764.20364207866
1898,113850.5186215774
1899,166984.24117909462
1900,159651.75105260272
1901,173519.98980648236
1902,160446.74444616798
1903,241978.88680891664
1904,134894.64769941664
1905,202693.98193137036
1906,138304.79628681205
1907,218354.11879586885
1908,111735.65648299949
1909,137089.52551573643
1910,122029.34708522841
1911,218251.13232396645
1912,323175.2959896537
1913,142534.68652461388
1914,50695.9698231431
1915,301474.3590358719
1916,68722.70171256505
1917,239894.33276573784
1918,142413.48050631332
1919,174642.46998889648
1920,152780.26586529994
1921,371546.76612588676
1922,300183.4696815298
1923,237157.51976614926
1924,225940.71730804784
1925,199172.22961532607
1926,364552.4339624269
1927,131274.0282673593
1928,153331.06186841894
1929,128089.77596201099
1930,129372.97854861649
1931,138444.7955555565
1932,131336.6758535461
1933,174639.53509034085
1934,183108.2837481709
1935,170415.66102418254
1936,186857.13719870662
1937,175492.44814467526
1938,163399.46145831366
1939,246130.26906801475
1940,196998.64121696935
1941,166488.42467963777
1942,163808.99202202843
1943,211468.71495738128
1944,353275.46739339974
1945,378687.67726679833
1946,126778.8330404607
1947,127856.67488146426
1948,160292.61131764203
1949,232750.06690823947
1950,182934.72874194907
1951,241941.22308454057
1952,210111.70420324782
1953,169914.3822245848
1954,175285.46690487873
1955,134025.11427465174
1956,317327.03461901774
1957,145953.56526566477
1958,264899.05673958093
1959,143440.54649489268
1960,110376.85010494517
1961,123091.74086981034
1962,99552.73414896244
1963,109313.72185433719
1964,103072.50280099417
1965,149955.89393842814
1966,137403.5430687524
1967,307899.9387359192
1968,445509.0340480506
1969,364053.3529256198
1970,416322.8960422429
1971,507989.98734422197
1972,393110.92176634877
1973,274990.74270155054
1974,335596.2779712964
1975,437162.62375085795
1976,284441.02817991265
1977,380964.30052712
1978,349902.9302589991
1979,312783.8769394256
1980,204625.52969928793
1981,340836.999927395
1982,224115.53604158296
1983,205247.53283079976
1984,173410.85493854576
1985,222318.85761493174
1986,213144.21134347294
1987,183622.31583100234
1988,175244.98673120755
1989,188879.22337413195
1990,206147.33353171695
1991,233800.5405259556
1992,214015.9157183096
1993,173147.89034333674
1994,224517.34213719034
1995,182972.24522473075
1996,265327.66346120887
1997,290299.62102465157
1998,321867.769194905
1999,282678.36226612725
2000,324723.5866472458
2001,258288.82834480287
2002,233671.11999377815
2003,251391.23075657187
2004,292263.0004620324
2005,214817.4062526951
2006,217220.20746982953
2007,246786.87602662237
2008,223683.68427152393
2009,193836.3242139956
2010,192449.1146605499
2011,128574.55747362405
2012,174612.9302466663
2013,175625.84948363263
2014,181475.8598175674
2015,196007.5197032802
2016,192415.96395467265
2017,193168.05630283014
2018,109781.42115050713
2019,139757.43161472652
2020,98604.34477494465
2021,101728.93239648483
2022,199034.98993738767
2023,137588.5782267603
2024,288444.91371062945
2025,363439.69420016435
2026,172668.36711893958
2027,164815.38615684275
2028,155366.4040916585
2029,167652.8277717419
2030,261231.41812672865
2031,228298.52546287692
2032,238652.81954410952
2033,245229.39980100744
2034,173166.0253844189
2035,222395.79096255676
2036,198372.4692309964
2037,233462.46572879693
2038,334727.20318046707
2039,213636.12233289756
2040,309655.1276605593
2041,295328.0198874581
2042,208482.1243633015
2043,182853.0427169382
2044,169204.2797095497
2045,208653.53203337465
2046,169903.8890151304
2047,143817.0880628146
2048,141151.09832364472
2049,143046.88220186078
2050,164040.91699131418
2051,103335.081900603
2052,119153.00746850041
2053,147044.05551131978
2054,103403.25101554135
2055,149945.45435277626
2056,144579.54829292293
2057,110910.2585584497
2058,207799.0052682031
2059,130907.43114620222
2060,180672.03568828118
2061,173119.77502227577
2062,129208.92827626111
2063,118876.21668563024
2064,138274.72094494
2065,118711.04343340719
2066,154792.95802405212
2067,116779.39040743817
2068,151860.77475806768
2069,83384.19888054008
2070,114323.6030166729
2071,102363.22411485018
2072,137616.90684506722
2073,127414.05283721435
2074,153400.27395270034
2075,138348.47274457436
2076,119990.7491616077
2077,168369.98545723455
2078,129142.7996736165
2079,129381.94098796547
2080,122950.43827673905
2081,131900.47605818952
2082,121466.06584006708
2083,144029.71896501468
2084,113076.95733485422
2085,119088.97092727332
2086,103050.76417077519
2087,115781.3388573235
2088,96857.82917858163
2089,87884.86682946749
2090,131887.5655187387
2091,114660.06125287188
2092,123498.32354233754
2093,105821.96438441155
2094,109129.87097345981
2095,161061.26133254138
2096,88961.73973949846
2097,97598.45507889969
2098,146811.45766515654
2099,62476.481293836834
2100,74278.44211203032
2101,106246.33241692584
2102,117664.96083501767
2103,104116.12302030425
2104,115658.4597790844
2105,125663.44179173917
2106,67287.37849399628
2107,175136.06326192204
2108,117297.8294546825
2109,108472.65573506954
2110,119071.96435346897
2111,136366.67703446027
2112,131097.64925040904
2113,124300.39232290584
2114,125574.1606352564
2115,161158.743175992
2116,116725.48560496198
2117,146473.78844874448
2118,124345.51698972931
2119,120353.90105001046
2120,111035.62537930277
2121,93907.91304192554
2122,121508.18026185688
2123,86523.51635250468
2124,152706.4745508728
2125,121414.60188918115
2126,148434.42669465652
2127,257160.29671346824
2128,128655.68292139225
2129,85173.15636380897
2130,131621.02006407513
2131,142634.0227389105
2132,108949.66452124741
2133,122669.07514486214
2134,119514.88999235157
2135,104374.4607086164
2136,75100.66288319255
2137,103330.1389277499
2138,132119.71355898003
2139,148561.7937484926
2140,138169.1050291864
2141,156060.9779040367
2142,126053.379866053
2143,151092.38033214764
2144,130622.61246056877
2145,143239.21089035654
2146,161610.69123508135
2147,148843.40262491003
2148,123220.02090611108
2149,146517.10000169594
2150,218323.77800968394
2151,123845.2279543038
2152,159919.7086791524
2153,180730.57977911126
2154,103360.05674037528
2155,133211.06611589267
2156,272687.68736931426
2157,236772.71355392935
2158,233953.58294962722
2159,217840.5934602377
2160,181301.62842997594
2161,233160.07215962274
2162,413213.9416715382
2163,345010.44003691804
2164,240626.2922754927
2165,195418.7064803182
2166,157235.33962807475
2167,214944.24770578754
2168,197818.8231280955
2169,190291.35517500492
2170,199407.37324331191
2171,157252.125871629
2172,127548.44229978684
2173,170661.76794709117
2174,225029.0439501308
2175,291690.07892575505
2176,290609.4151744452
2177,234925.31094982591
2178,211415.57469669663
2179,139593.02848019192
2180,213529.42720505618
2181,187197.58257887966
2182,221334.86667353922
2183,186755.42483563712
2184,116536.11321067097
2185,115593.77874652334
2186,147177.10337365686
2187,152654.42366819968
2188,150617.61695774697
2189,297444.16763286496
2190,82029.33506747766
2191,72243.51257906968
2192,81672.35377097709
2193,105683.12165903018
2194,101353.36347738374
2195,135713.25278706395
2196,101423.77968727906
2197,121806.67111408082
2198,155889.65691408666
2199,195867.4283464408
2200,149269.26713257967
2201,141705.40248011018
2202,214695.34898955646
2203,136239.1571914639
2204,176859.79095630816
2205,122213.18534970582
2206,145065.08502614425
2207,230404.47444584186
2208,269978.7778005828
2209,262026.74186586076
2210,120993.87568487399
2211,115897.6638552057
2212,129299.895596758
2213,109012.99252522462
2214,137936.70915729314
2215,105207.50383696453
2216,150024.37949760395
2217,72071.5574102685
2218,69548.70696096036
2219,60616.292297807326
2220,65069.95330149349
2221,303460.2128239871
2222,276967.41446849145
2223,269052.78363806935
2224,209783.2752485366
2225,118948.70018878799
2226,187546.04103193036
2227,197234.14595861087
2228,257667.9972673396
2229,261287.67474190093
2230,152651.57677348796
2231,215844.1976254726
2232,179816.79852379792
2233,180471.19598089345
2234,237735.44266394657
2235,217522.84224251463
2236,263136.5564685409
2237,320004.7785913027
2238,193851.68120869197
2239,105337.59782085
2240,148315.7559060208
2241,168740.76849103783
2242,113873.91637275548
2243,121875.14152860318
2244,97536.56047789866
2245,92820.81068045854
2246,134968.86244307764
2247,108455.69877334339
2248,124348.60991808394
2249,121844.15900047454
2250,127795.1389549679
2251,104270.2266708944
2252,182367.08581864918
2253,157976.22394807133
2254,178198.75440219708
2255,187080.55322816956
2256,172609.97978966165
2257,215083.04355840452
2258,158031.10584055842
2259,178099.6997406762
2260,146102.15187370693
2261,193772.0427235882
2262,217663.4346488282
2263,384532.26143255434
2264,574634.2048953746
2265,165464.78096047463
2266,289735.59091262403
2267,389478.15143800026
2268,529349.8790993282
2269,144078.05302013498
2270,194219.37832312065
2271,214873.38330262568
2272,175720.50496637143
2273,156843.834737527
2274,180179.181429121
2275,165779.91140883678
2276,192551.50241754483
2277,185896.66077419973
2278,145736.03596877653
2279,124010.6582773873
2280,111349.56818057348
2281,163234.03740059675
2282,175019.257534077
2283,107615.76461355314
2284,111334.52884617279
2285,139662.04594545747
2286,123866.57917067537
2287,354761.0804123544
2288,286888.2203177018
2289,385554.93907727115
2290,479994.9395752018
2291,340259.5035651861
2292,440546.933372579
2293,504833.97532557044
2294,403594.0618472135
2295,536578.7780414808
2296,302409.8579095426
2297,335247.4903037745
2298,330397.34718966513
2299,379472.87920134485
2300,346365.8724572891
2301,317988.88109955785
2302,264376.9162480749
2303,249983.02523022052
2304,264297.37022232974
2305,205206.3076651373
2306,198640.09120742575
2307,206709.60771120165
2308,233951.09011678435
2309,269899.99100070016
2310,214066.4085734353
2311,213626.19314141342
2312,177660.8908536544
2313,173067.2508068265
2314,177499.39775650323
2315,182642.1846894097
2316,192700.70011700148
2317,188194.635675029
2318,183908.8000558698
2319,188613.76473543682
2320,188210.90195939256
2321,232169.75358399717
2322,190509.57842894248
2323,182922.89257501168
2324,175227.72266638698
2325,212782.03155861
2326,174868.5064912273
2327,201051.0777688559
2328,216703.90761641882
2329,190641.61742701635
2330,184858.6914218537
2331,361282.17367069126
2332,389544.4603502892
2333,329091.3578940906
2334,250493.41241972471
2335,272871.9263437915
2336,314201.942638356
2337,197824.72588753427
2338,264152.9456671077
2339,206026.70227035668
2340,398339.46974326967
2341,214516.34635734485
2342,232527.0848238888
2343,230792.79823365418
2344,208856.85938343516
2345,232172.7028220414
2346,211362.2815456115
2347,201858.75672569452
2348,245344.85071232694
2349,185144.52095563666
2350,302579.97516428377
2351,254460.52240626127
2352,246633.86689479352
2353,248826.25519017805
2354,144904.52110640254
2355,145249.50674080514
2356,142689.74042194802
2357,189294.89932632208
2358,192647.28333657052
2359,132479.07814940784
2360,119307.83221505865
2361,150947.05077283268
2362,279332.89547145873
2363,124456.70068302064
2364,153960.88508949586
2365,214413.10155067142
2366,194558.3689683283
2367,216876.33533156413
2368,211492.3779458906
2369,211109.61090150158
2370,167744.43851511175
2371,161823.50691827736
2372,196341.23454449506
2373,291058.05024822993
2374,327428.8663200392
2375,232865.9061867102
2376,320102.03216568247
2377,369641.3108860625
2378,159406.99320308375
2379,208108.45690115096
2380,155237.9406349534
2381,180283.0140593702
2382,208613.88776176795
2383,199515.0128242927
2384,243370.04569932824
2385,159017.15503318384
2386,132902.88992745196
2387,135474.54228372732
2388,97209.66169828306
2389,115587.79399261654
2390,152344.9260566525
2391,147281.02519623833
2392,118516.51795572563
2393,177773.88686215295
2394,133356.4479333634
2395,210168.94253704872
2396,134736.24055194153
2397,223268.83361196978
2398,132402.24201202596
2399,72614.54393223011
2400,75302.81582773247
2401,133145.98998372053
2402,133870.7428677666
2403,148650.50844970715
2404,147202.0917606537
2405,158457.7187884321
2406,145329.95754809648
2407,124960.67410710276
2408,140935.1171492297
2409,113023.47246689274
2410,173738.09041133223
2411,114161.90516480595
2412,152431.08245442624
2413,126331.30459807786
2414,147777.72102861307
2415,135367.52050045767
2416,121857.78972478518
2417,130075.47719173883
2418,132534.65081357094
2419,130457.51633003121
2420,124556.49898604404
2421,169720.7989008804
2422,101388.40039889088
2423,106077.05804006489
2424,162403.46471456898
2425,196660.6754545176
2426,132921.6464823392
2427,118471.54660435977
2428,172776.759285279
2429,111453.0510062779
2430,133209.8104305673
2431,111112.15610420657
2432,145895.57707323317
2433,146156.063089176
2434,133658.56491490974
2435,152245.6269240818
2436,115060.33343705654
2437,108336.98957191114
2438,123911.69372274801
2439,99753.91506329476
2440,121424.84647537222
2441,94844.80725722428
2442,99274.53675131135
2443,127534.65363123482
2444,131330.80759920852
2445,94540.11876939921
2446,128463.72792168343
2447,164965.84711205767
2448,123966.50986101263
2449,113080.6968726933
2450,142944.5827539357
2451,106995.83179315552
2452,190480.34104598142
2453,96423.14222881972
2454,125433.92311405137
2455,120608.8540677653
2456,142513.4979131175
2457,149108.98732004626
2458,133398.1441205602
2459,111718.99309429113
2460,141604.15899005014
2461,128254.81716925674
2462,132550.70277734194
2463,126531.93467658722
2464,168898.27976759963
2465,136525.76475458944
2466,118949.52207367751
2467,117807.5382357969
2468,90124.5774166308
2469,86297.6734853714
2470,201871.60293489796
2471,214727.64757567618
2472,160559.6906787422
2473,120694.84272790312
2474,76700.22101668561
2475,211737.94531346753
2476,114717.40534736641
2477,129107.0135588521
2478,155180.69558536453
2479,101929.95380577524
2480,146519.16686543013
2481,120742.87533288504
2482,118753.17964927739
2483,111452.55316177406
2484,123650.13712165397
2485,124614.99571218014
2486,140363.2945626967
2487,177666.96543777763
2488,166823.12557659342
2489,156140.49773209993
2490,148586.21068497584
2491,87360.80047177745
2492,202338.03957431036
2493,141990.57513958553
2494,143201.0580672951
2495,85910.97745156061
2496,251826.47889223456
2497,154356.44356875995
2498,116018.85032950905
2499,84107.16296866242
2500,115002.97857556732
2501,136389.27681841035
2502,139934.61916177522
2503,100561.79667677333
2504,241499.72675632505
2505,237342.1858527257
2506,252747.59225588877
2507,297649.0293742829
2508,249347.635598758
2509,208898.68391155187
2510,211774.31943982813
2511,173963.9914434936
2512,200971.62608287667
2513,221174.09798661052
2514,358440.31646139576
2515,153038.17395205374
2516,174046.32721053663
2517,146785.0608041664
2518,148726.12744909938
2519,224373.15444413116
2520,214104.0036161736
2521,186556.65652878227
2522,224984.10501658864
2523,115607.43215434579
2524,134302.97617782681
2525,148418.90108422877
2526,146361.25227183456
2527,119283.63963556418
2528,141761.51191411528
2529,135555.9425696487
2530,131165.80202540787
2531,251479.80591499046
2532,224924.64605452283
2533,197686.15966566518
2534,218507.20345327575
2535,299677.26660226047
2536,230556.17710380262
2537,228109.53478080494
2538,186188.71192233558
2539,185036.7089674007
2540,180398.6905799133
2541,179954.4263994574
2542,161173.3120100818
2543,116046.05109763736
2544,116527.64350802264
2545,127867.87268382199
2546,124058.69080823622
2547,136660.69036031424
2548,152018.09558370864
2549,153396.9576283309
2550,1155969.1262621162
2551,137035.92177653956
2552,132134.38036443488
2553,73502.99634098086
2554,85950.12385524441
2555,116179.98354454228
2556,101507.98318038924
2557,104325.94458974586
2558,140096.92302149622
2559,146944.412354981
2560,157308.22964638934
2561,151657.6574810919
2562,146674.6219299838
2563,148147.0086872346
2564,213222.8821725896
2565,146425.31076271835
2566,176725.72924779984
2567,151583.26335007141
2568,208111.28369189316
2569,240792.55766581578
2570,116015.56740015991
2571,196408.86180366
2572,138665.31333096838
2573,224177.4159759589
2574,239957.385190122
2575,136466.49374321612
2576,112324.78684582084
2577,198155.5828959291
2578,89802.94812718456
2579,70591.08448641124
2580,73072.0353326399
2581,90648.26081558628
2582,92096.41133947166
2583,290258.3398138829
2584,170586.57481396425
2585,182730.5125707692
2586,220020.85668457323
2587,198174.91789745443
2588,140658.61219791055
2589,151186.3715223266
2590,203842.74391126295
2591,231434.98070426472
2592,216047.24202841203
2593,233592.62635086646
2594,184313.3076439647
2595,195119.7213778261
2596,293944.2071716095
2597,184289.48575800844
2598,275736.96345611295
2599,391244.78777488606
2600,183274.5742596653
2601,126519.05382706417
2602,81016.79476293364
2603,88793.31837989062
2604,88586.99668147117
2605,80757.52126229278
2606,144607.30311160348
2607,207654.98336882654
2608,190094.02763314362
2609,173145.54459500068
2610,108551.23950471036
2611,151074.07559177355
2612,157990.18303718782
2613,128196.29628585384
2614,119454.6678035951
2615,152504.33616663676
2616,150627.87216175758
2617,191301.21190480803
2618,187532.37050215958
2619,195330.7889378956
2620,187620.3231909041
2621,170563.114575835
2622,176423.3371777115
2623,242241.12216314112
2624,313428.98434814013
2625,325376.69812785136
2626,173338.29595946535
2627,167458.96180661293
2628,475028.61481882614
2629,543043.3937585652
2630,377610.20517293195
2631,524895.1159566058
2632,435185.89598366315
2633,303829.5982861049
2634,429684.4032130917
2635,143199.96913765476
2636,167242.2662489598
2637,166611.85098387487
2638,270149.46995660185
2639,181644.03354487062
2640,147895.03950544898
2641,106050.35356939126
2642,179657.51224471716
2643,107378.3376982119
2644,119496.98020729306
2645,110763.26740113682
2646,96793.98441633707
2647,105497.24031159192
2648,149530.76085315595
2649,153917.67596190612
2650,133915.94996205857
2651,140800.37251511283
2652,425797.5310959896
2653,261876.230668348
2654,270476.6584873218
2655,413412.3883280412
2656,333612.1205659081
2657,362782.27450435015
2658,320333.34022467054
2659,302187.6208462357
2660,375676.6752310572
2661,352569.9832209127
2662,358661.8220883671
2663,303779.38131878385
2664,263070.88054850436
2665,328156.75996838196
2666,275646.8087633989
2667,179600.75550993235
2668,185788.59675934585
2669,185015.32874698658
2670,277338.3269942097
2671,189695.12928675642
2672,197296.71235892965
2673,203776.2342003279
2674,200577.91372814085
2675,170927.18330307663
2676,191666.42442768256
2677,202807.9284390046
2678,231149.2598070339
2679,272353.0893696885
2680,279016.8426930883
2681,406460.6841634733
2682,324237.1970622092
2683,562823.1017096429
2684,305302.72754301276
2685,340491.35710130277
2686,255952.8894664166
2687,311409.3342065
2688,214304.49778292162
2689,204487.00946745017
2690,442163.66512971563
2691,194199.84782958042
2692,140525.2962674501
2693,204663.3114403141
2694,132017.70415837588
2695,195866.92846492934
2696,185252.3162055869
2697,187292.84334835014
2698,172961.3975098395
2699,167382.07550276222
2700,147445.64748704093
2701,142574.07965443618
2702,108361.5426360239
2703,122755.99157088331
2704,135463.14595817347
2705,110626.13363969793
2706,103638.35553144125
2707,113126.95171878644
2708,131687.164353184
2709,101797.08123208469
2710,127018.09612829289
2711,433324.81315606576
2712,404976.28051063913
2713,173095.2869170447
2714,154517.16879502303
2715,172147.369617482
2716,151795.62083479468
2717,198857.3071704781
2718,222333.019197019
2719,160746.96685659894
2720,178705.17455579818
2721,132590.79686649967
2722,164882.69870185675
2723,139842.08877878898
2724,123282.597302093
2725,125935.43030045449
2726,158072.7048419256
2727,184589.24366713737
2728,177759.95716584407
2729,147954.83209157243
2730,145854.00376461723
2731,134408.38785294065
2732,127773.53279219022
2733,153013.65090032673
2734,120881.84880603218
