SK_ID_CURR,TARGET
101211,0.0702162474620665
101213,0.07380113504372932
101223,0.07635160587096272
101225,0.095694196290424
101237,0.0724127086042867
101243,0.074507967261673
101244,0.1085795334734405
101258,0.06424726142772091
101259,0.13270964605613284
101268,0.09928078422188379
101269,0.06777587255242734
101271,0.10688368741346439
101279,0.059028285621527066
101281,0.07704578494674355
101287,0.0727884848475971
101292,0.06057391825269629
101294,0.07189852345224414
101296,0.05998264906942301
101297,0.07538073021503325
101299,0.06209380772945537
101301,0.07661425414299167
101305,0.06935130946329869
101308,0.0591652247199357
101318,0.05296786928785226
101327,0.10076540490748169
101329,0.10457565361478852
101332,0.0557164894569122
101337,0.0842598618240365
101343,0.061732855637850054
101345,0.06764316846405968
101346,0.08677345400127413
101353,0.0471852882011293
101354,0.10279461437929291
101355,0.0918116744488763
101356,0.05262583617012373
101362,0.10280055777654895
101363,0.12784001769068076
101365,0.06980877209861472
101366,0.0930575872692601
101367,0.1199432896574674
101368,0.051440446018762444
101374,0.10724321124638948
101380,0.06454464230849409
101383,0.05572806233081541
101398,0.05004781741188091
101399,0.11952890499970784
101401,0.10510150109464468
101412,0.09452674230824533
101426,0.10513458812149798
101427,0.12898600627418275
101428,0.09330803949043961
101429,0.08353426169911231
101434,0.07365471298479367
101440,0.08880706226756827
101448,0.092141153116892
101449,0.07894700967620015
101465,0.07329658496279444
101467,0.07439376286924052
101472,0.12970686185938235
101478,0.07447545198918967
101497,0.07632620165627287
101504,0.06717636142745675
101547,0.07557330788783241
101548,0.09412221317784877
101555,0.0744305987960512
101570,0.0864301415433509
101572,0.06898631358305506
101578,0.07599059487587928
101580,0.10020828086547615
101588,0.08995178701740489
101602,0.07746081594475789
101610,0.09120304301838868
101614,0.10758753789389419
101616,0.09132614442636204
101643,0.09400331416540578
101644,0.0889291221290069
101649,0.0823285111358211
101650,0.09104844743942622
101665,0.053458613794551586
101667,0.10687217245281405
101669,0.05386636922300802
101674,0.09975853809556892
101675,0.07707462162674228
101678,0.09385189897835312
101682,0.08185732160042751
101686,0.08733105956327773
101697,0.13140453978722452
101700,0.09018363361057759
101711,0.05992632339629932
101714,0.04686232315236292
101715,0.10444701973448794
101728,0.0818008658326686
101732,0.06902647867934696
101757,0.07501681206794447
101758,0.09903552739897781
101759,0.09319543762666367
101762,0.047244870312212035
101764,0.07460088398189474
101780,0.10758159806776083
101784,0.08899952265436888
101789,0.0636156610081272
101816,0.0713814286485429
101819,0.06592570519631356
101827,0.048100136917211274
101863,0.09283354020696634
101867,0.10732805783561512
101870,0.06080819484116076
101873,0.10060307874388699
101878,0.07807142812160603
101879,0.05266942685165325
101880,0.06542508906384568
101887,0.0979613861502074
101897,0.056695388840975365
101901,0.06689802515576042
101903,0.13904627440606593
101920,0.07843574728973521
101921,0.07955282444588911
101922,0.06887324301225356
101961,0.11971161976824385
101962,0.07621369607025891
101971,0.07936738297576025
101976,0.109710908716087
102002,0.09625357381466061
102005,0.06687052066395523
102007,0.12374252094898505
102017,0.06345393127693973
102019,0.11348680084322582
102029,0.05728444968202934
102051,0.08889831391016662
102052,0.06190495828380409
102054,0.07324607895952444
102062,0.10823437602997316
102067,0.0861820010666092
102068,0.08350169692011462
102070,0.06951911717642828
102090,0.0693070998235564
102092,0.12046623847287623
102099,0.1194196307442356
102100,0.049425783754252745
102112,0.09522027296177815
102113,0.08602548801476494
102122,0.09405018339991958
102123,0.06795556769398906
102125,0.06499922692311934
102126,0.08666913789780589
102146,0.08707239571415261
102147,0.09121052833607153
102151,0.08803612798678612
102158,0.07343467068493024
102159,0.06906541128022439
102162,0.0665310909872433
102165,0.07213068805784047
102166,0.09493947238452288
102174,0.07193533926863406
102193,0.11553903616332771
102198,0.0711860771228714
102205,0.0877142919657341
102206,0.08129567433070688
102218,0.08210572265678207
102221,0.08408672112572758
102230,0.07914854787063459
102238,0.08690354183920851
102248,0.0514592620709305
102252,0.09685829804430388
102259,0.0637861671887813
102262,0.08978247292581196
102273,0.057934250608318166
102286,0.06978400096436856
102293,0.0805863251196866
102294,0.06097162493272792
102296,0.07705798873816272
102298,0.09632495378524075
102303,0.06541146725072335
102309,0.09156848359347439
102315,0.061763228805476814
102340,0.06499414870196592
102342,0.06648924003988006
102344,0.0703549246877085
102346,0.11256567169451286
102347,0.056764917679445887
102374,0.09497903141284403
102380,0.0958342147858796
102387,0.08536228229761947
102393,0.07180379273814945
102403,0.07882726934767988
102413,0.09011835811864007
102414,0.05355104550514417
102415,0.07567429975127042
102416,0.08011152597058006
102439,0.08620834798544935
102441,0.0706800333805896
102443,0.0713026903026647
102444,0.07114933029853998
102445,0.12598869427382228
102448,0.06383132244136379
102449,0.08330731723249668
102450,0.1271156693127347
102456,0.07511985487690694
102458,0.08659977702653872
102459,0.07285085959815919
102465,0.055504201187364856
102470,0.11230102307630829
102471,0.06662190265892821
102475,0.11446013244769836
102476,0.10346329172530129
102506,0.07517758141667308
102509,0.06237456872224465
102519,0.07338994055461627
102522,0.06798198368383104
102545,0.0723791382104869
102549,0.10151807644878112
102562,0.0592448288175946
102563,0.07364200402750264
102568,0.10554931923573735
102582,0.09781106060541254
102592,0.057843394646659246
102597,0.08419827841889753
102605,0.09640195473655289
102614,0.0879962586591862
102617,0.08568655204886043
102634,0.06779971905911027
102652,0.07039931330624428
102655,0.04764812630451821
102671,0.056927548326485694
102694,0.07034152258391531
102701,0.10410833836385593
102703,0.05578090338207247
102704,0.061773573647989896
102713,0.04364593919469773
102720,0.0979122590458749
102731,0.06158502085502603
102733,0.07493126905145148
102749,0.10861645178659557
102755,0.06418666739091279
102763,0.06923430459196915
102770,0.10546563438569753
102772,0.0926861466542567
102799,0.09008904886412648
102838,0.07660333150506295
102854,0.06468857108393035
102862,0.11153859701267432
102863,0.08378269656716957
102867,0.06969519865565911
102868,0.06638823442552051
102878,0.07542503405761233
102887,0.08749640364040236
102898,0.10924329791217749
102904,0.07948698062445754
102912,0.10904499168306712
102919,0.06111882350991573
102927,0.07634503090546754
102932,0.08474806635335766
102933,0.12625481615011264
102935,0.05536187995317285
102958,0.09207741442061369
102969,0.09155575519612263
102971,0.06899176255847458
102975,0.06378733840007313
102979,0.08519202045195329
102982,0.05714248777703041
102987,0.09405608991111737
102989,0.08022550285592306
102995,0.07529632605987992
102996,0.07237115188320876
103000,0.05597686095931183
103001,0.0947136118594
103004,0.07155916603066269
103010,0.07627369899677156
103025,0.09626984584735905
103029,0.08988599190949786
103046,0.09173344353965647
103056,0.0642653880914167
103062,0.08145137192445165
103078,0.09900624528590726
103083,0.05310850543162593
103092,0.0872435339389825
103096,0.08067942250690302
103097,0.0921924713882776
103102,0.12141879981117966
103112,0.0811218951814383
103132,0.05476994834968868
103144,0.0892769595637079
103145,0.07117368447639488
103146,0.06949356579491976
103147,0.09837080429256018
103158,0.06968546214013575
103171,0.10805184303419305
103173,0.06512132674639175
103184,0.08237532122522906
103195,0.09204304222535473
103196,0.062021176110506594
103206,0.07135220405738196
103230,0.08287340154376589
103231,0.10212877281798284
103232,0.08867392466019895
103239,0.09559038016601634
103240,0.08475740428091504
103243,0.07426599381213454
103252,0.09069053630627857
103258,0.08192075605487507
103259,0.08348862533037099
103279,0.06951120743903318
103280,0.053238046175559744
103286,0.07809644034104495
103287,0.11410632746411906
103290,0.08116650998047346
103298,0.09754618544381913
103315,0.04285393729504469
103319,0.06078881051657034
103334,0.11388341177664674
103336,0.08712507663691604
103345,0.08627888153641457
103368,0.07793414295594082
103371,0.10549435359420453
103377,0.07379493701706455
103398,0.06575531247142964
103404,0.05830371110789213
103408,0.09187013994697742
103410,0.0690310514895114
103418,0.061349610678778935
103420,0.11244821940281326
103432,0.09381001635850253
103433,0.06761901148341104
103436,0.05626942866938626
103440,0.08694358969134032
103453,0.07854825966872321
103459,0.09347400505008924
103460,0.06894936128774297
103461,0.05973676504194257
103462,0.09649851457655154
103473,0.08648603322997525
103474,0.05758712168789203
103475,0.09451431423407143
103478,0.1020087529608304
103480,0.08854539160463681
103484,0.05939191120206904
103494,0.0768245805572255
103513,0.10532870179333503
103515,0.08091850491282922
103516,0.12668194073997194
103525,0.09999087954571002
103541,0.11373152571850013
103544,0.06766094216331135
103562,0.1143371260807451
103570,0.1542308633853141
103572,0.12132375831446206
103574,0.06901957238608976
103575,0.08884966644891051
103591,0.09752003551575465
103594,0.06272631692789343
103609,0.06257465984754787
103613,0.06116779007261561
103614,0.059644674414494024
103615,0.05334455021790752
103624,0.09045818351524146
103625,0.13807647083009608
103628,0.11206099444249977
103629,0.0633928654020125
103647,0.07730213940757247
103648,0.09569286726102712
103651,0.07392958323569127
103658,0.0556597995935159
103668,0.08011078528607592
103669,0.07615230390460705
103676,0.08550974237550546
103682,0.07024324984852029
103683,0.05013089806541395
103689,0.06160135958422808
103725,0.05387205336966099
103733,0.08124507346411466
103744,0.04942163477734692
103762,0.09730060405790879
103771,0.09713888265273278
103773,0.05601207283557961
103783,0.10090591428872393
103784,0.08549946441198952
103808,0.05195242951894589
103812,0.05946354500580681
103813,0.08422549076669542
103814,0.06875469048722038
103818,0.12181861299715332
103824,0.08547883674856889
103828,0.05139120869897943
103830,0.07191045168528595
103840,0.06467933631186255
103842,0.09475258691395232
103847,0.10486627295572856
103848,0.09836388673950701
103851,0.05492071073844654
103854,0.12004319459834946
103857,0.15045149251128193
103861,0.048093550006298315
103862,0.08181551468725212
103865,0.07676991080494593
103870,0.05539891090190554
103876,0.07976569985605174
103891,0.13651857068823314
103908,0.06685224224090582
103914,0.07500160814807165
103918,0.08942617999180746
103940,0.08696832231033329
103963,0.10978923455355415
103966,0.09457564074096497
103971,0.10734564662376224
103980,0.09385213621488812
103984,0.062192271260304716
103985,0.07061595706905754
103998,0.11460006603910951
104019,0.07015384677853431
104026,0.07686914393573403
104035,0.10488249740547975
104044,0.06609295009992232
104045,0.08855353502483973
104047,0.08831986451753251
104051,0.057398639687449626
104058,0.06996872428601193
104063,0.06327999050549149
104066,0.08397336680350367
104087,0.04549565276223182
104089,0.08112818500509904
104095,0.06677230197097689
104098,0.10592279444250528
104104,0.05238926249706437
104110,0.08812428239277699
104120,0.06705535536015117
104122,0.05449130943546246
104131,0.07980279838641775
104132,0.09698400743332507
104135,0.054989753943850944
104136,0.08254564360525302
104149,0.07812919074960047
104150,0.07252979180970973
104156,0.0871436161825768
104165,0.09763738735153293
104175,0.07642358109089352
104179,0.10387570451736795
104184,0.0798086435719563
104206,0.061158726657193095
104216,0.09001984710075098
104230,0.1326836782364655
104257,0.04765621037707323
104272,0.04946469169521843
104273,0.08537900281286197
104278,0.04575605947013906
104294,0.09167064153596226
104295,0.07949074389886576
104297,0.06709660333525111
104298,0.09637948430084838
104308,0.09666298673883165
104318,0.07708092104448729
104319,0.061347320370900064
104320,0.10995591774377342
104327,0.10448139355961515
104334,0.08588590152365412
104344,0.09926307075995495
104350,0.06901321740486595
104351,0.08419389758125022
104354,0.09916636586730468
104369,0.10640640879661485
104376,0.08915563088326019
104381,0.07662306852083442
104384,0.0866572432337442
104391,0.05433193480964488
104394,0.09392361937920662
104398,0.11163829607227084
104402,0.0722769703704639
104408,0.06715013741682224
104409,0.05433620584819182
104410,0.11887328466512007
104412,0.06607750613149724
104417,0.09220808655534758
104424,0.07829935307288162
104426,0.05701902241974192
104435,0.07009297362312783
104445,0.07199249426305426
104458,0.048175443178675295
104460,0.08271822123414979
104466,0.07273748495301559
104472,0.10755323702409963
104473,0.09698946610646414
104479,0.050181934253272886
104480,0.06700296426723114
104482,0.10681257930883567
104499,0.04837037484309788
104501,0.04813262738728015
104502,0.0711813991147513
104506,0.07898531489210964
104510,0.055440546635592114
104512,0.06405498097282318
104520,0.11468694820268235
104528,0.10444618707447349
104529,0.08882889692317293
104541,0.08650172282736372
104578,0.061494759767745745
104584,0.07716680683203544
104588,0.09265384624664445
104602,0.07502967511363288
104610,0.05514237109742964
104611,0.08064815957864337
104618,0.10088367805541641
104620,0.0783320902766248
104622,0.0547146128947346
104624,0.056920525613823825
104625,0.09041492956795213
104634,0.1226586062777737
104639,0.09326702121389252
104646,0.06924742118928018
104647,0.07016060879228059
104652,0.05625051722377212
104670,0.07284934035242245
104677,0.06448257470163933
104685,0.09732269820642875
104691,0.08555590084727117
104696,0.06462468270769713
104699,0.0536598254871098
104712,0.10691940508984178
104714,0.07700573758524651
104717,0.07793533043784681
104718,0.07301210621608396
104740,0.07210774798322428
104741,0.08814728462141926
104743,0.0440084872808054
104744,0.09183135678600053
104747,0.0910306436347985
104767,0.07853168352086298
104772,0.16505805831858514
104776,0.12037610244762259
104779,0.05970544351455225
104814,0.07959848001340308
104815,0.07506824988021137
104830,0.09272384265995826
104831,0.10394933100518812
104833,0.0966762078942978
104839,0.06562042783909451
104840,0.07752745873485022
104860,0.09200129676158549
104861,0.049222253261728556
104866,0.0780730846632758
104870,0.06140532244916544
104877,0.08732109012356781
104878,0.054288993737674714
104879,0.07075627894224008
104880,0.08375591492287984
104899,0.08013004475361006
104906,0.05025487018633581
104907,0.10353246227466292
104913,0.07998710924477247
104916,0.09979527677441886
104921,0.0870449889330945
104930,0.07389533476506793
104931,0.08943895544881118
104936,0.09173679927531594
104937,0.08293405276775125
104942,0.0751230959124568
104943,0.07277683500016077
104969,0.09204351666879529
104972,0.12702871104358482
104988,0.08721429989187748
105013,0.08759629029806933
105015,0.08476172101228496
105019,0.06546570617583194
105027,0.07416688401400204
105030,0.08711431263242969
105035,0.14318369816842588
105041,0.056984218186059324
105051,0.11162286250336695
105056,0.060006640468493244
105067,0.16015261615504187
105071,0.10026425502779517
105072,0.05651765859277287
105074,0.11747683158108868
105091,0.10242456058467743
105101,0.06805503287237745
105103,0.0786706659521178
105134,0.08514298583393434
105139,0.08463519692848913
105142,0.11489389956019261
105146,0.08698419185446567
105163,0.08045623334916618
105168,0.10241655684349386
105172,0.04689130524629698
105176,0.11609196240047026
105195,0.07389561003858533
105196,0.12421990898801868
105197,0.05307327654337576
105203,0.0769075388871699
105223,0.08466030714781514
105227,0.07777216963282726
105228,0.05753268247461431
105230,0.08836420984931657
105231,0.11699554102664933
105239,0.07302854376463952
105242,0.09147226530535432
105244,0.0736155183509929
105245,0.10217804929800618
105248,0.052048853121829906
105249,0.0770439523295545
105266,0.11205786305260772
105271,0.11104363880048614
105276,0.09698979649066045
105282,0.0943637802236706
105292,0.0728660067432516
105297,0.043706817311806485
105332,0.10494044725261199
105333,0.07104644875049977
105343,0.05620907508141154
105344,0.048864664010672805
105345,0.10709685351173835
105357,0.08655414901782209
105359,0.08007673227691077
105366,0.07160119372959065
105367,0.0872460511621507
105370,0.042625293526069065
105377,0.08602028568073675
105390,0.07827144657479511
105399,0.06138524693794609
105403,0.06989771338856172
105404,0.07813257496576842
105414,0.06634397258274155
105417,0.07864180869519338
105425,0.12407639444179672
105452,0.06662782829984958
105454,0.09118159714215765
105456,0.10755537416467226
105470,0.09073928047745074
105471,0.05087383313689183
105483,0.07737073110610902
105493,0.09431517885213783
105508,0.11411842702420912
105514,0.09215753624598035
105515,0.049196009954491395
105528,0.1246377508124317
105529,0.0604829696671689
105531,0.06222280454871369
105532,0.06720996750073842
105558,0.04560818315127205
105574,0.0789596999140959
105578,0.053288525283467586
105584,0.1292093505970343
105595,0.10243959543853531
105617,0.0866550261308786
105618,0.06939395432545235
105621,0.0709645276103034
105625,0.07460101494272478
105629,0.07983541991821408
105630,0.058680349377310884
105634,0.05531957044238527
105635,0.08903984405367202
105641,0.09354441806239062
105647,0.09356183585808646
105648,0.07772405303985744
105655,0.05518259462491796
105657,0.05770842660142732
105672,0.0981640063398674
105678,0.07697518936893318
105682,0.06983240342971178
105691,0.08396991326706023
105692,0.07478522610962025
105706,0.1080234427520182
105712,0.0903731289269535
105720,0.08412942215310673
105734,0.07399926336976075
105735,0.08249392682685514
105736,0.0789369729346767
105737,0.05690644244565186
105738,0.11426909126242099
105740,0.10675223091407776
105744,0.05294126018610554
105747,0.09170507248927527
105749,0.09874375319959547
105754,0.07971461344243333
105758,0.058138139963942716
105760,0.0814408499431693
105767,0.07199715776794442
105784,0.10239997241788971
105791,0.07604603956585926
105802,0.07806817150113167
105807,0.11890050832409572
105809,0.06412322620906061
105816,0.08683966541356813
105817,0.0536186475444096
105824,0.11578249418213052
105832,0.09306574024680946
105856,0.07021080158867281
105865,0.06950354907973537
105899,0.07255314137926647
105906,0.046255389525785194
105916,0.07989216146946822
105923,0.09686920638131208
105937,0.08515276576342598
105965,0.05504840476357332
105966,0.07846921603055143
105968,0.06411629913528426
105973,0.0738209301103492
105976,0.09967602146890928
105978,0.057448999606338515
105979,0.06804574627493368
105991,0.09033365352775313
105998,0.0765343099463515
105999,0.08507475621088675
106000,0.08549869433513911
106001,0.0920696442803962
106010,0.07061965523969259
106011,0.08452234322169098
106013,0.10570509322338063
106015,0.06928182070949872
106026,0.058003577320529756
106032,0.05810335817025858
106035,0.0855490020202385
106040,0.07962207222874465
106041,0.11432635030729042
106044,0.051551085799298506
106053,0.09239155317789603
106054,0.05951002567675851
106065,0.10681301249491784
106081,0.06797625707796089
106083,0.07196031190752906
106087,0.081858246824278
106090,0.0840983565840661
106101,0.04187532679365664
106102,0.10802299673957196
106109,0.07147766159552975
106116,0.06603652957173421
106150,0.0633951100547493
106155,0.14875347233115535
106166,0.0787767975291814
106176,0.07981216167099502
106189,0.063499075175884
106199,0.1065095234206388
106205,0.08473299322529229
106206,0.0753229167201895
106211,0.07488601120243177
106214,0.05789575692148373
106216,0.07518527593915163
106217,0.08688113552205201
106225,0.07440226326028626
106249,0.05832577579436224
106256,0.06499466598971305
106258,0.063896655065323
106261,0.09353254145065139
106262,0.1059475036699937
106264,0.05432947417373457
106271,0.09403485002241471
106276,0.0696305113198017
106277,0.08315983123534372
106286,0.09900457075895519
106293,0.05703866687818081
106295,0.06547077337265876
106296,0.08653562560876404
106297,0.11653856553912785
106298,0.08210648941115667
106311,0.07020216153346817
106314,0.10123748289480422
106320,0.10839570304073033
106334,0.0903755187104047
106346,0.061595852268605034
106347,0.06643440087004664
106349,0.07403973024632805
106354,0.09670474314882309
106360,0.049302581896258614
106373,0.0775612241943447
106377,0.060576721966188636
106386,0.09643018204493663
106387,0.09546760660197352
106391,0.04791604715903678
106401,0.11534307472994253
106411,0.10413163319237959
106413,0.10517815734513074
106426,0.0871627267963004
106427,0.06428239488114933
106428,0.12110338413774263
106434,0.08694573403761689
106438,0.0845921801865184
106440,0.09023545772332096
106441,0.05950837153011838
106452,0.10991109032969251
106453,0.07379702310145271
106454,0.08248862721491804
106457,0.08612835045899285
106484,0.061597864952884225
106488,0.13809182155454428
106491,0.07175570274915297
106514,0.07781189228908249
106527,0.08030960634592753
106528,0.06587986346456436
106529,0.04625856577566138
106534,0.10205292350130118
106550,0.0994171117344837
106577,0.07031467850020848
106585,0.1192928912450696
106590,0.050996001234001054
106607,0.06445338056006635
106610,0.09394401262252837
106611,0.08457001404367388
106612,0.11027821825072905
106624,0.05627483047979614
106631,0.06629615578455293
106647,0.15672317040422182
106660,0.11165681076700411
106674,0.07746183355932298
106687,0.06056746841672963
106712,0.08469393260468618
106713,0.06622210343048646
106717,0.0704527578886049
106720,0.09256993881724043
106721,0.0839410624461045
106724,0.07712528042967973
106735,0.09744219969032214
106739,0.07203231939529307
106740,0.06803904445705106
106754,0.0690090990023789
106760,0.13184601684257174
106761,0.08837587149433772
106784,0.08764315759909307
106787,0.07494219849462803
106797,0.0653950509316272
106798,0.0641278470013846
106802,0.10818243038339569
106803,0.09035298361789344
106804,0.1359638574735952
106805,0.06918606387416106
106810,0.11651160622820525
106812,0.08573970857173199
106813,0.05503240484276309
106817,0.0631859890709863
106822,0.08782992751277525
106823,0.07885970944853223
106827,0.056667233206025694
106841,0.061186367411954545
106851,0.07577944635261369
106852,0.08903210564042988
106853,0.13413627195982294
106854,0.13975070113389645
106861,0.0862590158141124
106873,0.10431790693484556
106877,0.06376173003692547
106878,0.07067082439247122
106881,0.09612837572690573
106900,0.07058672687112443
106906,0.05979730478292243
106907,0.07661507078167533
106914,0.084490588032932
106916,0.07849416832484157
106924,0.06507564654117359
106931,0.06933667777236964
106936,0.09499403888339078
106937,0.07246556655586618
106938,0.07033306758515948
106939,0.09502221373873646
106943,0.05816009934302844
106944,0.06351995972130683
106967,0.09776791021788533
106980,0.08016180487606274
106986,0.0552898730288377
106987,0.07529027482408955
106990,0.056342443603466755
107013,0.04637421495920192
107023,0.0871123980911833
107033,0.05220801256353878
107037,0.08971077267838795
107048,0.08967915507092278
107071,0.09511245693068558
107081,0.05348106459676923
107113,0.07863571885456168
107130,0.05664571139949065
107131,0.07592729237523169
107145,0.07832533415824193
107156,0.08307247435514774
107219,0.07147734142033008
107222,0.10711158047733614
107223,0.17684412451109882
107232,0.1110761363980907
107245,0.0868343831233367
107246,0.05221930018265814
107247,0.05806744622010246
107256,0.06519004993905934
107259,0.06270432804237393
107260,0.04024076599408429
107279,0.11601102725251441
107280,0.05854631976974256
107281,0.08453295516023998
107285,0.07590037644585539
107329,0.09611714636443991
107337,0.068369176922114
107349,0.06358662667467506
107350,0.08325789123214146
107351,0.05018128969046675
107359,0.13611073667463372
107391,0.0865050801390583
107394,0.09763159402763366
107395,0.05174916286769117
107406,0.10122056257875932
107416,0.099591551883539
107417,0.06754721306332705
107418,0.06078875789999146
107419,0.06391802468220105
107444,0.07420021162236808
107445,0.08982877343226554
107446,0.08258464039775218
107460,0.08171098159161863
107470,0.08481252905850137
107475,0.06339344777441186
107520,0.07691283856152419
107526,0.08255725575866399
107527,0.050838769939148376
107530,0.05910332571144078
107532,0.11581769416867783
107534,0.10235033974210885
107535,0.06997771130684065
107554,0.098057035337181
107556,0.07656734231177247
107559,0.0877190125863269
107561,0.053095681983501314
107564,0.07256654931500904
107566,0.08384691072077369
107571,0.07005961102996172
107590,0.08513226535633452
107602,0.08900162389956932
107625,0.10702754535061888
107626,0.12157888945353088
107635,0.06695898003424502
107636,0.06739177324041284
107645,0.08919304096166651
107652,0.10064713562181814
107655,0.0515188917589488
107668,0.05935834630594027
107670,0.06626474466974819
107677,0.04837410919398571
107680,0.09888528069459564
107683,0.0759292365217118
107684,0.06023470512879544
107691,0.07472819261551183
107692,0.09774637237581513
107703,0.10498684610765603
107709,0.05476906728353482
107710,0.0645200450465809
107721,0.0903291234938888
107725,0.10101668307757763
107727,0.10748668923914308
107739,0.07924908416707784
107740,0.09833542534460502
107741,0.07985380727224986
107747,0.05845952161739178
107765,0.12746435316473675
107768,0.05637469318566379
107775,0.0847094535074304
107782,0.10404871272531929
107790,0.05997932545982952
107801,0.07411365276378458
107807,0.05673152739402469
107811,0.1050022218754853
107817,0.11171017464690174
107826,0.07265356097159066
107838,0.08335115092658386
107839,0.06891950551871731
107843,0.07203882338130753
107847,0.06118631128487805
107849,0.09588687737871267
107850,0.07478255948711685
107867,0.10289576170256193
107871,0.0831137135742998
107908,0.0785685696618624
107913,0.11188405957603512
107927,0.08810634142768725
107931,0.045379679415329964
107955,0.047608181337938864
107962,0.08238675436527362
107977,0.06984173222720169
107978,0.07588468689987367
107993,0.06812538040056579
108010,0.07061236894938311
108016,0.09157632190363471
108018,0.11501612733670223
108027,0.09973181596607014
108045,0.08676344779762775
108069,0.11181774702396947
108082,0.08784314237260538
108089,0.08406768660545644
108092,0.06995292734400498
108106,0.06857162235949925
108112,0.0793783364456746
108120,0.10722933176476997
108122,0.14523123649651473
108135,0.11472973654586552
108170,0.06870379683098753
108171,0.08124458626686105
108177,0.05862043378962901
108180,0.10317360467699886
108183,0.07647691453823875
108184,0.06014024965804859
108185,0.07756325843098716
108192,0.0825239040047863
108195,0.09348970136066297
108196,0.1067408801831023
108218,0.06598888023261884
108219,0.11741435271994316
108243,0.09734221997301606
108249,0.05549242603346116
108251,0.045893165432566725
